"pro src","item-gallery src","item-gallery src 2","map-content src","logo-branding src","item-link","item-price","item-detail","item-detail 2","item-detail 3","ellipsis","item-parking","listing-tags"
"https://st3v.idealista.pt/b3/d1/27/236644183.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/fd/a4/60/227167277.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/6c/dc/a2/227167278.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/4b/f5/86/remax-yes.gif","Detached house in travessa das Flores, Linda-a-Velha, Algés - Linda-a-Velha - Cruz Quebrada - Dafundo","300,000","T2","84 m²","","Linda a Velha, cozy 2-story house, 3-bedroom converted into 2-bedroom, in good condition, with lots of natural light and good sun exposure, south/west, close to the center and local shops and supermarkets.
The air conditioning is done through air conditioning. Possibility of placing solar panels on the roof of the hou","",""
"https://st3v.idealista.pt/b8/67/34/232793584.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/cc/e0/38/232793625.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a2/a4/bf/232793564.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/4b/f5/86/remax-yes.gif","T3 flat in praceta Dionísio Matias, Paço de Arcos, Oeiras e São Julião da Barra - Paço de Arcos - Caxias","340,000","T3","66 m²","2nd floor without lift","Unique Investment Opportunity: Apartment for Total Renovation in the Historic Area of Paço de Arcos!
If you are looking for an exciting project to remodel a space to suit you, this is the opportunity you have been waiting for. We present an apartment with 3 bedrooms and a bathroom, located in the charming historic are","",""
"","","","","","","","","","","","",""
"https://st3v.idealista.pt/21/ff/32/228238540.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/e0/d3/a5/225518076.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/a9/bd/72/225518085.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/4b/f5/86/remax-yes.gif","Detached house in rua Tomás da Fonseca, Aldeia de Juzo - Charneca, Cascais, Cascais e Estoril","1,490,000","T4","250 m²","","5-room house for sale
Detached house, consisting of four bedrooms, three of which are suites, a 45 m2 living room facing the pool, equipped kitchen, four bathrooms, laundry area, garage and outdoor leisure space.
Air conditioning, equipped kitchen, double-glazed windows, central vacuum are just some attributes of thi","Parking included","Villa"
"https://st3v.idealista.pt/48/5c/3b/239915324.mp4#t=3","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/d1/03/da/239922848.jpg","https://img3.idealista.pt/blur/WEB_LISTING-M/0/id.pro.pt.image.master/c9/a3/4a/239916381.jpg","https://st3.idealista.pt/static/common/release/modules/resources/img/static-map-placeholder.jpg","https://st3.idealista.pt/a5/44/fc/bhhsatlanticportugal.gif","Penthouse in rua José Maria Nicolau, Alto dos Moinhos, São Domingos de Benfica","1,290,000","T4","191 m²","12th floor with lift","If you are looking for a residence that combines comfort and a good location, this is the perfect place for you. We present this pleasant 3+1 bedroom flat located near the vibrant centre of Lisbon, where every detail has been designed to offer quality of life.
Upon entering this home, you will be immediately greeted by","Parking included",""
"","","","","https://st3.idealista.pt/77/eb/fe/ana-macao-kw.gif","Detached house, casal de Cabanas, 121, Oeiras Golf, Barcarena","2,950,000","T6","607 m²","","Discover the elegance of this 6+1 bedroom villa with 607 sqm of constructed area, distributed over 3 floors, and set on a plot of 1407 sqm.
Located in the heart of Oeiras Golf & Residence and surrounded by green areas, this property enjoys a privileged location, between Lisbon, Cascais and Sintra, standing out as a lu","Parking included","Bright"
"","","","","https://st3.idealista.pt/10/5c/99/atlantic-houses-luxury-real-estate.gif","Detached house in rua Escola Nova, 91, Bicesse, Alcabideche","970,000","T4","218 m²","","3 bedroom villa, and with another separate annex T1 consisting of toilet, kitchen, and living room, with privacy and good taste, located in a privileged area in Bicesse, with unobstructed view.
Situated on a plot of 679m2, facing south, the house and the garden have sun all day, with a garden area full of possibilitie","Parking included",""
"","","","","https://st3.idealista.pt/4d/24/a2/quintela-e-penalva.gif","T2 flat in Lapa, Estrela","460,000","T2","80 m²","1st floor without lift","2-bedroom apartment in Estrela with views over the 25 April bridge and the city. Located in one of the most sought-after neighbourhoods in central Lisbon. Close to a wide range of traditional shops, services and public transport.
This 80 sq m property is in a well-maintained building. It consists of a corridor (12 sq","",""
"","","","","https://st3.idealista.pt/4d/24/a2/quintela-e-penalva.gif","T0 flat in Pampilheira , Cascais, Cascais e Estoril","220,000","T0","35 m²","7th floor with lift","0-bedroom apartment with 35 sqm total area, for sale, in Cascais
More details coming soon.","",""
"","","","","https://st3.idealista.pt/7e/77/29/imojoy-real-estate.gif","T3 flat in avenida Portugal, Centro do Estoril, Estoril, Cascais e Estoril","1,200,000","T3","220 m²","Basement without lift","Excellent 3 bedroom apartment fully recovered in Estoril, a 5-minute walk from the beach. Located in a noble area, this apartment consists of living room with two distinct environments, living and dining area, and balcony, Fully equipped kitchen with laundry area, Master suite with closet area and each bath, another Su","Parking included",""
"","","","","https://st3.idealista.pt/7e/77/29/imojoy-real-estate.gif","Semi-detached house in rua Joaquim Miguel Serra e Moura, 157, Alapraia - Livramento, Estoril, Cascais e Estoril","620,000","T3","113 m²","","Excellent 3 bedroom single storey villa with great outdoor leisure space in a very quiet residential location and surrounded by villas in Alapraia.
The villa consists of a large and bright living room with fireplace, the living and dining spaces are well defined.
The kitchen is equipped with oven, gas stove, extracto","Parking included","Bright"
"","","","","https://st3.idealista.pt/3c/71/3f/cbluxus-lisboa.gif","T3 flat in avenida Miguel Torga, 25, Nova Campolide, Campolide","775,000","T3","172 m²","6th floor with lift","","Parking included",""
"","","","","https://st3.idealista.pt/e5/8d/1a/engel-volkers-lisboa.gif","T2 flat in travessa da Laranjeira, Bica, Misericórdia","345,000","T2","65 m²","","Renovated 2 bedroom apartment, with two bathrooms. Open-space social area on the lower floor, and two bedrooms on the upper floor. Both floors benefit from views of the Tejo River. This property is located on the fourth floor without an elevator, in a completely renovated building. Favored by the brightness of the city","",""
"","","","","https://st3.idealista.pt/7e/77/29/imojoy-real-estate.gif","T3 flat in rua Dom José de Avilez, Centro de Cascais, Cascais, Cascais e Estoril","990,000","T3","156 m²","1st floor with lift","3 bedroom flat in a condominium in a Premium area of Cascais, with 24-hour security, concierge, garden and swimming pool.
The Apartment consists of:
Entrance hall with built-in wardrobes, fully equipped kitchen with dining area, living and dining room with an area of 40m2, with balcony overlooking the condominium, gard","Parking included","With views"
"","","","","https://st3.idealista.pt/67/aa/73/vd-venda-direta-med-imob.gif","Quinta in rua das Passarinhas, 73, São João das Lampas e Terrugem, Sintra","995,000","T3","341 m²","","Sale together with a plot of rustic land with a total area of 840 m², next to the farm.
House Composed of:
Floor 0
- Living room and kitchen in open space 48.70 m² equipped;
- Living room 17.75 m² with fireplace;
- 3 bedrooms, suite 18.70 m² with dressing room;
- Bathroom of the suite with 3.90 m², consisting of showe","","Quinta"
"","","","","https://st3.idealista.pt/ae/d8/d4/kwexclusive.gif","T2 flat in rua Professor Doutor Manuel Eugénio Machado Macedo, Nn, Alto dos Gaios, Estoril, Cascais e Estoril","550,000","T2","143 m²","Ground floor with lift","LIVE IN THIS PRIVATE CONDOMINIUM AND FEEL LIKE YOU ARE ALWAYS ON VACATION 
If you want to have a high quality of life, this apartment is for you! Apartment with balconies, in a private condominium, in Estoril. With plenty of light and superb sun exposure, all rooms have views of the pool, garden, tennis court, play","Parking included",""
"","","","","https://st3.idealista.pt/74/8e/2b/century21-central-park.gif","T2 flat in rua Goa, 19, Santa Iria de Azoia - São João da Talha - Bobadela, Loures","165,000","T2","85 m²","4th floor without lift","This apartment is habitable, but it is also a great opportunity to put it to your taste.
It is equipped with air conditioning for added comfort.
It has an unobstructed view of the river and the majestic Vasco da Gama Bridge, which provides a serene and inspiring environment.
With a balcony to enjoy the scenery and a st","",""
"","","","","https://st3.idealista.pt/4e/0c/01/zome-odivelas.gif","T2 flat in rua Angelina Vidal, 80, Centro, Penha de França","299,900","T2","54 m²","2nd floor without lift","Identificação do imóvel: ZMPT561667
Penha de França is a neighbourhood in the city of Lisbon that carries a lot of symbolism, namely because it is a quiet, safe area with a lot of tradition.
This flat, which has been completely refurbished, comprises a living room, kitchen, hallway to bedrooms, guest toilet and two b","","Renovated"
"","","","","","","","","","","","",""
"","","","","https://st3.idealista.pt/7f/5c/22/century-21-le-quartier.gif","T3 flat in rua Barrilaro, Parede, Carcavelos e Parede","589,000","T3","145 m²","3rd floor with lift","YOUR NEW HOME WITH SEA VIEWS IN PAREDE, CASCAIS - URBANIZAÇÃO BUZANO
For those of you who deserve the best, we present this apartment, spacious and with lots of natural light, scented by the sea breeze.
Areas
Entrance hall (14 m2); Living room (27 m2) with balcony (4 m2); Kitchen (16m2), fully equipped with Electrolu","Parking included","Bright"
"","","","","https://st3.idealista.pt/42/99/e8/pvhouse.gif","T2 flat in avenida Miguel Torga, 55, Mercês, Algueirão - Mem Martins","189,500","T2","75 m²","Basement without lift","","",""
"","","","","https://st3.idealista.pt/7e/77/29/imojoy-real-estate.gif","T3 flat in rua José de Melo Pereira de Vasconcelos, Carcavelos Centro, Carcavelos e Parede","1,200,000","T3","186 m²","1st floor without lift","Fantastic flat for sale in the Carcavelos Evolution Development, typology T3.
Apartment with excellent finishes, good materials and build quality.
Excellent sun exposure, lots of light, good balconies, located in one of the most desirable areas of Carcavelos.
This flat offers a luxurious and contemporary lifestyle.
Thi","Parking included",""
"","","","","https://st3.idealista.pt/77/eb/fe/ana-macao-kw.gif","Detached house in rua Carreira de Tiro, Nn, Oeiras Golf, Barcarena","3,195,000","T4","531 m²","","Enjoy the luxurious and tranquil lifestyle at the prestigious Oeiras Golf Residence.This stunning T4+1 villa, surrounded by green spaces, under construction, offers a perfect combination of elegance, comfort and exclusivity.
Upon entering this property, you will be welcomed by a stunning pool and spacious common areas","Parking included","With views"
"","","","","https://st3.idealista.pt/77/eb/fe/ana-macao-kw.gif","Detached house in rua Carreira de Tiro, 63, Oeiras Golf, Barcarena","3,295,000","T6","500 m²","","Imagine combining the green of nature with a 6-bedroom villa, where contemporary design, premium amenities and spacious areas have been carefully planned.
This luxurious and exceptional residence enjoys a privileged position in the prestigious Oeiras Golf & Residence, on Lot 1, facing the main lake of the golf course,","Parking included","With views"
"","","","","https://st3.idealista.pt/9d/97/a9/engel-voelkers-cascais-group.gif","T4 flat in rua da Olivença, Centro do Estoril, Estoril, Cascais e Estoril","1,950,000","T4","200 m²","Ground floor without lift","This apartment is located on the ground floor of the building, facing south, with a garage for one car, and space for two more cars in the outdoor area. It has a storage room with 5 square meters, located close to the garage.
Entrance and hall with 11 sqm. On the right side of the apartment, we find the kitchen equippe","Parking included","Sea views"
"","","","","https://st3.idealista.pt/77/eb/fe/ana-macao-kw.gif","T3 flat, Av. General Carmona, Nn, Centro do Estoril, Estoril, Cascais e Estoril","1,860,000","T3","231 m²","Ground floor with lift","Located in the heart of Estoril, a stunning and exclusive location between Lisbon and Cascais, discover this sophisticated 3-bedroom luxury apartment.
With a splendid private terrace and an inviting heated pool, this property represents a unique opportunity, whether for a unique living experience or for investment in","Parking included","Bright"
"","","","","https://st3.idealista.pt/5d/85/10/lane-exclusive-real-estate.gif","Detached house in praceta David Mourão Ferreira, Areia - Birre, Cascais, Cascais e Estoril","3,000,000","T4","220 m²","","House of contemporary architecture, located in a privileged area.
Floor 0:
Entrance hall
Room with 45 sqm, with direct access to the garden and swimming pool
Kitchen with island, equipped with Siemens appliances, integrated with the living room and access to a large terrace
Bedroom/Office
Full bathroom.
Floor 1:
Ma","Parking included","Luxury"
"","","","","https://st3.idealista.pt/77/eb/fe/ana-macao-kw.gif","Detached house in rua Cooperativa do Pessoal da Fábrica da Pólvora de Barcarena, 29, Oeiras Golf, Barcarena","2,750,000","T5","529 m²","","Imagine combining the greenery of nature with a 5-bedroom villa, designed with a harmonious integration of contemporary design, premium luxury and a range of meticulously planned spaces.
Located on an exceptional plot of 1,339 m² with a Gross Construction Area of 529 m², this villa is the perfect choice for large fami","Parking included","With views"
"","","","","https://st3.idealista.pt/0c/11/5a/eraestoril.gif","T2 flat in rua do Geraldo, 196, Amoreira, Alcabideche","495,000","T2","89 m²","Ground floor without lift","GERALDO 196 - Elegance and Modernity in the Heart of Cascais
Introducing GERALDO 196, an architectural gem that combines charm, class and functionality, located in the coveted region of Cascais. This luxurious condominium, made up of independent apartments, is the materialisation of the dream of living in comfort and","Parking included",""
